010,20081018120606,0,39.136709,117.218131,2008-10-18 12:06:06,taxi
010,20081018120606,1,39.136718,117.218131,2008-10-18 12:06:07,taxi
010,20081018120606,2,39.136728,117.21813,2008-10-18 12:06:08,taxi
010,20081018120606,3,39.136739,117.218128,2008-10-18 12:06:09,taxi
010,20081018120606,4,39.136763,117.218118,2008-10-18 12:06:10,taxi
010,20081018120606,5,39.136831,117.218069,2008-10-18 12:06:11,taxi
010,20081018120606,6,39.136895,117.218028,2008-10-18 12:06:12,taxi
010,20081018120606,7,39.137036,117.217923,2008-10-18 12:06:14,taxi
010,20081018120606,8,39.137101,117.217878,2008-10-18 12:06:15,taxi
010,20081018120606,9,39.137173,117.217831,2008-10-18 12:06:16,taxi
010,20081018120606,10,39.137255,117.217776,2008-10-18 12:06:17,taxi
010,20081018120606,11,39.137336,117.217728,2008-10-18 12:06:18,taxi
010,20081018120606,12,39.137399,117.217683,2008-10-18 12:06:19,taxi
010,20081018120606,13,39.137474,117.217611,2008-10-18 12:06:20,taxi
010,20081018120606,14,39.137568,117.217546,2008-10-18 12:06:21,taxi
010,20081018120606,15,39.13767,117.217481,2008-10-18 12:06:22,taxi
010,20081018120606,16,39.137841,117.217361,2008-10-18 12:06:24,taxi
010,20081018120606,17,39.137918,117.217308,2008-10-18 12:06:25,taxi
010,20081018120606,18,39.137978,117.217258,2008-10-18 12:06:26,taxi
010,20081018120606,19,39.138046,117.217211,2008-10-18 12:06:27,taxi
010,20081018120606,20,39.138111,117.217171,2008-10-18 12:06:28,taxi
010,20081018120606,21,39.138176,117.217133,2008-10-18 12:06:29,taxi
010,20081018120606,22,39.138235,117.2171,2008-10-18 12:06:30,taxi
010,20081018120606,23,39.138269,117.21707,2008-10-18 12:06:31,taxi
010,20081018120606,24,39.138308,117.217043,2008-10-18 12:06:32,taxi
010,20081018120606,25,39.138368,117.217011,2008-10-18 12:06:34,taxi
010,20081018120606,26,39.138383,117.217003,2008-10-18 12:06:35,taxi
010,20081018120606,27,39.138403,117.216995,2008-10-18 12:06:36,taxi
010,20081018120606,28,39.138405,117.216993,2008-10-18 12:06:37,taxi
010,20081018120606,29,39.138394,117.216996,2008-10-18 12:06:38,taxi
010,20081018120606,30,39.13838,117.217001,2008-10-18 12:06:39,taxi
010,20081018120606,31,39.138378,117.217001,2008-10-18 12:06:40,taxi
010,20081018120606,32,39.138375,117.217003,2008-10-18 12:06:41,taxi
010,20081018120606,33,39.138371,117.217004,2008-10-18 12:06:42,taxi
010,20081018120606,34,39.138368,117.217006,2008-10-18 12:06:44,taxi
010,20081018120606,35,39.138366,117.217008,2008-10-18 12:06:45,taxi
