010,20081014114737,0,39.998123,116.308856,2008-10-14 11:47:37,bus
010,20081014114737,1,39.998168,116.308846,2008-10-14 11:47:38,bus
010,20081014114737,2,39.998263,116.308833,2008-10-14 11:47:40,bus
010,20081014114737,3,39.998333,116.308853,2008-10-14 11:47:41,bus
010,20081014114737,4,39.998403,116.308875,2008-10-14 11:47:42,bus
010,20081014114737,5,39.998443,116.308873,2008-10-14 11:47:43,bus
010,20081014114737,6,39.998498,116.308881,2008-10-14 11:47:44,bus
010,20081014114737,7,39.998556,116.308893,2008-10-14 11:47:45,bus
010,20081014114737,8,39.998651,116.308921,2008-10-14 11:47:46,bus
010,20081014114737,9,39.99871,116.308915,2008-10-14 11:47:47,bus
010,20081014114737,10,39.9988,116.308929,2008-10-14 11:47:48,bus
010,20081014114737,11,39.998936,116.308918,2008-10-14 11:47:50,bus
010,20081014114737,12,39.999028,116.308921,2008-10-14 11:47:51,bus
010,20081014114737,13,39.999133,116.308915,2008-10-14 11:47:52,bus
010,20081014114737,14,39.999226,116.30892,2008-10-14 11:47:53,bus
010,20081014114737,15,39.999331,116.308924,2008-10-14 11:47:54,bus
010,20081014114737,16,39.999434,116.308923,2008-10-14 11:47:55,bus
010,20081014114737,17,39.999544,116.308918,2008-10-14 11:47:56,bus
010,20081014114737,18,39.999671,116.308931,2008-10-14 11:47:57,bus
010,20081014114737,19,39.999808,116.308951,2008-10-14 11:47:58,bus
010,20081014114737,20,40.000073,116.308965,2008-10-14 11:48:00,bus
010,20081014114737,21,40.000199,116.308968,2008-10-14 11:48:01,bus
010,20081014114737,22,40.000328,116.308968,2008-10-14 11:48:02,bus
010,20081014114737,23,40.000455,116.308968,2008-10-14 11:48:03,bus
010,20081014114737,24,40.000578,116.308969,2008-10-14 11:48:04,bus
010,20081014114737,25,40.000708,116.308973,2008-10-14 11:48:05,bus
010,20081014114737,26,40.000839,116.308976,2008-10-14 11:48:06,bus
